id,type,userId,createdAt,targetUser
12129,ADD_CONTACT,530,2021-11-15 08:26:37.695,
12130,VIEW_CONTACTS,530,2021-10-31 21:35:15.120,
12131,EDIT_CONTACT,530,2021-10-20 10:12:17.585,
12132,EDIT_CONTACT,530,2021-11-30 08:28:25.707,
12133,EDIT_CONTACT,530,2021-11-25 05:25:51.245,
12134,ADD_CONTACT,530,2021-10-31 10:11:08.138,
12135,WELCOME,531,2021-02-21 15:56:55.389,
12136,CONNECT_CRM,531,2021-04-24 10:01:30.221,
12137,VIEW_CONTACTS,531,2021-11-22 14:01:04.612,
12138,EDIT_CONTACT,531,2021-05-21 00:39:42.601,
12139,ADD_CONTACT,531,2021-12-01 01:32:14.101,
12140,ADD_CONTACT,531,2021-12-07 18:56:20.264,
12141,EDIT_CONTACT,531,2021-09-08 20:27:46.278,
12142,ADD_CONTACT,531,2021-09-10 13:06:27.900,
12143,ADD_CONTACT,531,2021-07-02 09:47:51.256,
12144,EDIT_CONTACT,531,2021-11-02 09:23:34.722,
12145,VIEW_CONTACTS,531,2021-09-01 09:04:20.382,
12146,VIEW_CONTACTS,531,2021-12-17 03:01:49.171,
12147,EDIT_CONTACT,531,2021-08-31 04:03:33.114,
12148,VIEW_CONTACTS,531,2021-09-22 13:28:52.569,
12149,ADD_CONTACT,531,2021-12-31 23:52:00.069,
12150,EDIT_CONTACT,531,2021-09-19 23:27:28.748,
12151,EDIT_CONTACT,531,2021-08-07 08:46:06.532,
12152,VIEW_CONTACTS,531,2021-11-16 02:44:46.712,
12153,ADD_CONTACT,531,2021-12-21 14:37:56.541,
12154,VIEW_CONTACTS,531,2021-09-28 12:11:07.325,
12155,EDIT_CONTACT,531,2021-06-09 15:38:36.973,
12156,EDIT_CONTACT,531,2021-11-13 07:40:09.219,
12157,EDIT_CONTACT,531,2021-09-18 15:26:26.141,
12158,VIEW_CONTACTS,531,2021-05-24 12:52:55.136,
12159,EDIT_CONTACT,531,2021-10-26 02:46:33.272,
12160,ADD_CONTACT,531,2021-12-15 11:09:06.088,
12161,ADD_CONTACT,531,2021-07-06 15:26:35.954,
12162,EDIT_CONTACT,531,2021-06-11 20:18:34.738,
12163,ADD_CONTACT,531,2021-11-29 17:13:07.083,
12164,ADD_CONTACT,531,2021-12-12 14:12:55.626,
12165,EDIT_CONTACT,531,2021-07-22 10:13:16.064,
12166,ADD_CONTACT,531,2021-07-03 01:53:10.510,
12167,EDIT_CONTACT,531,2021-06-30 21:25:33.601,
12168,EDIT_CONTACT,531,2021-11-29 09:33:13.219,
12169,ADD_CONTACT,531,2021-09-29 12:30:45.822,
12170,VIEW_CONTACTS,531,2021-08-13 00:13:44.754,
12171,ADD_CONTACT,531,2021-12-18 22:00:02.506,
12172,EDIT_CONTACT,531,2021-07-09 03:14:24.683,
12173,ADD_CONTACT,531,2021-10-07 17:04:35.193,
12174,VIEW_CONTACTS,531,2021-06-18 21:16:23.921,
12175,EDIT_CONTACT,531,2021-06-28 13:17:49.901,
12176,ADD_CONTACT,531,2021-05-23 14:46:33.118,
12177,VIEW_CONTACTS,531,2021-10-11 04:19:05.598,
12178,VIEW_CONTACTS,531,2021-06-20 05:33:59.371,
12179,VIEW_CONTACTS,531,2021-08-17 22:29:04.933,
12180,ADD_CONTACT,531,2021-07-29 02:12:32.605,
12181,VIEW_CONTACTS,531,2021-07-28 20:31:55.415,
12182,REFER_USER,531,2021-12-10 22:10:33.111,594
12183,REFER_USER,531,2021-12-06 15:21:44.834,66
12184,WELCOME,532,2021-12-24 11:54:06.750,
12185,CONNECT_CRM,532,2021-12-27 14:03:34.159,
12186,ADD_CONTACT,532,2021-12-28 03:34:32.611,
12187,VIEW_CONTACTS,532,2021-12-30 22:12:03.624,
12188,ADD_CONTACT,532,2021-12-29 04:53:49.924,
12189,VIEW_CONTACTS,532,2021-12-29 20:31:19.410,
12190,ADD_CONTACT,532,2021-12-27 17:38:48.207,
12191,VIEW_CONTACTS,532,2021-12-28 06:23:25.704,
12192,ADD_CONTACT,532,2021-12-29 04:56:50.751,
12193,VIEW_CONTACTS,532,2021-12-30 06:58:06.021,
12194,ADD_CONTACT,532,2021-12-31 23:52:39.202,
12195,ADD_CONTACT,532,2021-12-30 07:20:07.264,
12196,EDIT_CONTACT,532,2021-12-28 23:15:36.057,
12197,EDIT_CONTACT,532,2021-12-29 12:51:28.355,
12198,ADD_CONTACT,532,2021-12-30 19:11:35.811,
12199,ADD_CONTACT,532,2021-12-30 23:29:38.082,
12200,ADD_CONTACT,532,2021-12-29 10:44:19.722,
12201,VIEW_CONTACTS,532,2021-12-28 15:33:21.925,
12202,VIEW_CONTACTS,532,2021-12-31 14:22:10.001,
12203,VIEW_CONTACTS,532,2021-12-30 00:02:30.954,
12204,ADD_CONTACT,532,2021-12-30 21:08:45.460,
12205,EDIT_CONTACT,532,2021-12-30 02:13:01.085,
12206,EDIT_CONTACT,532,2021-12-31 10:59:17.870,
12207,VIEW_CONTACTS,532,2021-12-29 08:54:07.895,
12208,EDIT_CONTACT,532,2021-12-30 03:43:58.722,
12209,EDIT_CONTACT,532,2021-12-29 18:33:36.087,
12210,VIEW_CONTACTS,532,2021-12-31 20:56:22.192,
12211,VIEW_CONTACTS,532,2021-12-30 23:21:40.623,
12212,WELCOME,533,2021-09-22 00:13:58.764,
12213,CONNECT_CRM,533,2021-11-05 12:18:04.885,
12214,EDIT_CONTACT,533,2021-12-14 03:53:06.034,
12215,EDIT_CONTACT,533,2021-11-09 03:01:02.140,
12216,VIEW_CONTACTS,533,2021-12-21 09:34:52.279,
12217,ADD_CONTACT,533,2021-12-12 23:31:40.373,
12218,VIEW_CONTACTS,533,2021-12-19 19:37:12.254,
12219,EDIT_CONTACT,533,2021-12-21 02:17:44.348,
12220,ADD_CONTACT,533,2021-12-09 00:28:11.522,
12221,VIEW_CONTACTS,533,2021-12-20 14:17:55.455,
12222,ADD_CONTACT,533,2021-12-27 21:33:45.061,
12223,VIEW_CONTACTS,533,2021-11-24 02:38:00.191,
12224,EDIT_CONTACT,533,2021-12-07 01:09:54.897,
12225,WELCOME,534,2021-06-15 03:23:51.429,
12226,CONNECT_CRM,534,2021-11-17 17:17:52.204,
12227,ADD_CONTACT,534,2021-12-27 17:51:35.174,
12228,ADD_CONTACT,534,2021-12-24 23:13:42.814,
12229,ADD_CONTACT,534,2021-12-18 11:16:05.725,
12230,ADD_CONTACT,534,2021-12-01 20:38:43.640,
12231,VIEW_CONTACTS,534,2021-11-19 02:32:59.132,
12232,EDIT_CONTACT,534,2021-11-24 13:45:55.326,
12233,EDIT_CONTACT,534,2021-11-29 03:34:44.934,
12234,VIEW_CONTACTS,534,2021-12-30 14:24:43.539,
12235,EDIT_CONTACT,534,2021-11-18 10:22:16.808,
12236,VIEW_CONTACTS,534,2021-12-02 22:10:10.248,
12237,EDIT_CONTACT,534,2021-11-26 01:04:26.476,
12238,ADD_CONTACT,534,2021-12-24 20:59:34.373,
12239,ADD_CONTACT,534,2021-11-29 14:20:09.695,
12240,EDIT_CONTACT,534,2021-12-19 10:04:58.910,
12241,VIEW_CONTACTS,534,2021-11-20 06:48:44.536,
12242,VIEW_CONTACTS,534,2021-12-07 00:02:11.491,
12243,EDIT_CONTACT,534,2021-12-15 22:27:33.447,
12244,EDIT_CONTACT,534,2021-12-13 01:59:30.010,
12245,VIEW_CONTACTS,534,2021-12-24 11:22:22.397,
12246,ADD_CONTACT,534,2021-11-27 23:01:23.616,
12247,VIEW_CONTACTS,534,2021-12-29 17:01:54.547,
12248,ADD_CONTACT,534,2021-12-02 23:34:45.576,
12249,ADD_CONTACT,534,2021-12-31 12:55:49.425,
12250,EDIT_CONTACT,534,2021-12-11 07:49:30.900,
12251,ADD_CONTACT,534,2021-12-24 23:31:20.292,
12252,ADD_CONTACT,534,2021-12-13 14:21:04.516,
12253,EDIT_CONTACT,534,2021-12-10 02:30:59.876,
12254,EDIT_CONTACT,534,2021-11-22 23:13:38.657,
12255,VIEW_CONTACTS,534,2021-12-14 18:37:39.064,
12256,EDIT_CONTACT,534,2021-12-27 02:59:35.349,
12257,ADD_CONTACT,534,2021-12-04 09:22:25.744,
12258,VIEW_CONTACTS,534,2021-12-31 19:57:31.085,
12259,VIEW_CONTACTS,534,2021-11-20 21:37:46.445,
12260,ADD_CONTACT,534,2021-12-18 02:16:24.338,
12261,ADD_CONTACT,534,2021-12-13 22:26:41.487,
12262,VIEW_CONTACTS,534,2021-12-24 02:49:22.316,
12263,ADD_CONTACT,534,2021-12-31 09:00:09.437,
12264,VIEW_CONTACTS,534,2021-11-22 21:14:27.874,
12265,VIEW_CONTACTS,534,2021-11-22 18:51:18.580,
12266,EDIT_CONTACT,534,2021-11-24 18:17:37.603,
12267,VIEW_CONTACTS,534,2021-11-30 07:06:28.765,
12268,EDIT_CONTACT,534,2021-11-29 21:31:37.316,
12269,ADD_CONTACT,534,2021-11-18 22:56:44.718,
12270,VIEW_CONTACTS,534,2021-12-26 21:12:44.212,
12271,EDIT_CONTACT,534,2021-12-10 16:06:35.830,
12272,WELCOME,535,2021-12-22 17:42:19.285,
12273,CONNECT_CRM,535,2021-12-27 13:38:02.832,
12274,EDIT_CONTACT,535,2021-12-29 02:48:15.557,
12275,EDIT_CONTACT,535,2021-12-30 09:21:28.927,
12276,EDIT_CONTACT,535,2021-12-28 07:19:34.260,
12277,VIEW_CONTACTS,535,2021-12-29 19:14:42.227,
12278,ADD_CONTACT,535,2021-12-31 15:11:17.543,
12279,ADD_CONTACT,535,2021-12-29 16:52:11.506,
12280,ADD_CONTACT,535,2021-12-29 07:29:07.297,
12281,VIEW_CONTACTS,535,2021-12-27 18:40:05.545,
12282,EDIT_CONTACT,535,2021-12-28 04:44:15.213,
12283,EDIT_CONTACT,535,2021-12-30 06:51:09.737,
12284,VIEW_CONTACTS,535,2021-12-29 12:37:28.591,
12285,VIEW_CONTACTS,535,2021-12-28 21:32:07.810,
12286,EDIT_CONTACT,535,2021-12-27 18:44:10.183,
12287,VIEW_CONTACTS,535,2021-12-29 13:49:14.672,
12288,EDIT_CONTACT,535,2021-12-30 23:46:22.411,
12289,EDIT_CONTACT,535,2021-12-30 02:31:25.845,
12290,ADD_CONTACT,535,2021-12-30 04:35:36.697,
12291,EDIT_CONTACT,535,2021-12-30 05:29:47.672,
12292,VIEW_CONTACTS,535,2021-12-31 17:07:12.295,
12293,ADD_CONTACT,535,2021-12-28 23:58:35.326,
12294,ADD_CONTACT,535,2021-12-30 07:24:56.973,
12295,ADD_CONTACT,535,2021-12-30 14:56:16.022,
12296,ADD_CONTACT,535,2021-12-30 11:45:33.436,
12297,EDIT_CONTACT,535,2021-12-31 00:40:16.656,
12298,ADD_CONTACT,535,2021-12-30 12:39:42.062,
12299,EDIT_CONTACT,535,2021-12-29 01:07:57.356,
12300,ADD_CONTACT,535,2021-12-30 06:09:30.969,
12301,VIEW_CONTACTS,535,2021-12-30 00:21:20.157,
12302,VIEW_CONTACTS,535,2021-12-28 17:46:45.922,
12303,ADD_CONTACT,535,2021-12-27 17:43:21.510,
12304,ADD_CONTACT,535,2021-12-30 22:44:27.691,
12305,VIEW_CONTACTS,535,2021-12-29 14:47:47.333,
12306,VIEW_CONTACTS,535,2021-12-29 16:56:53.242,
12307,ADD_CONTACT,535,2021-12-27 21:19:32.827,
12308,ADD_CONTACT,535,2021-12-31 08:24:12.629,
12309,EDIT_CONTACT,535,2021-12-30 01:07:29.396,
12310,VIEW_CONTACTS,535,2021-12-27 16:39:08.607,
12311,ADD_CONTACT,535,2021-12-30 23:56:54.152,
12312,WELCOME,536,2020-07-21 15:44:25.478,
12313,CONNECT_CRM,536,2021-12-09 14:00:08.734,
12314,ADD_CONTACT,536,2021-12-23 03:39:36.491,
12315,EDIT_CONTACT,536,2021-12-24 08:02:06.256,
12316,VIEW_CONTACTS,536,2021-12-15 17:01:41.027,
12317,VIEW_CONTACTS,536,2021-12-10 21:16:56.993,
12318,ADD_CONTACT,536,2021-12-13 22:28:47.153,
12319,EDIT_CONTACT,536,2021-12-28 11:00:35.607,
12320,EDIT_CONTACT,536,2021-12-23 14:08:58.680,
12321,EDIT_CONTACT,536,2021-12-26 10:28:00.210,
12322,VIEW_CONTACTS,536,2021-12-24 09:43:08.504,
12323,EDIT_CONTACT,536,2021-12-10 03:36:19.308,
12324,VIEW_CONTACTS,536,2021-12-15 20:16:45.360,
12325,VIEW_CONTACTS,536,2021-12-29 03:43:59.430,
12326,VIEW_CONTACTS,536,2021-12-18 22:36:33.847,
12327,VIEW_CONTACTS,536,2021-12-10 01:10:52.925,
12328,ADD_CONTACT,536,2021-12-25 09:57:38.316,
12329,VIEW_CONTACTS,536,2021-12-14 06:21:22.381,
12330,ADD_CONTACT,536,2021-12-27 21:41:32.524,
12331,EDIT_CONTACT,536,2021-12-16 04:17:13.404,
12332,VIEW_CONTACTS,536,2021-12-31 17:50:30.727,
12333,VIEW_CONTACTS,536,2021-12-26 14:12:14.294,
12334,EDIT_CONTACT,536,2021-12-20 15:49:35.348,
12335,EDIT_CONTACT,536,2021-12-11 10:51:47.107,
12336,VIEW_CONTACTS,536,2021-12-11 00:02:27.403,
12337,VIEW_CONTACTS,536,2021-12-29 10:07:01.153,
12338,VIEW_CONTACTS,536,2021-12-28 18:34:20.146,
12339,VIEW_CONTACTS,536,2021-12-26 22:54:33.529,
12340,EDIT_CONTACT,536,2021-12-18 00:33:49.167,
12341,VIEW_CONTACTS,536,2021-12-19 13:27:15.183,
12342,VIEW_CONTACTS,536,2021-12-20 15:13:59.528,
12343,VIEW_CONTACTS,536,2021-12-14 21:36:17.643,
12344,EDIT_CONTACT,536,2021-12-12 01:31:24.900,
12345,EDIT_CONTACT,536,2021-12-19 01:20:44.348,
12346,ADD_CONTACT,536,2021-12-11 01:54:13.305,
12347,VIEW_CONTACTS,536,2021-12-22 22:59:15.471,
12348,ADD_CONTACT,536,2021-12-18 06:12:55.537,
12349,EDIT_CONTACT,536,2021-12-29 06:54:39.227,
12350,VIEW_CONTACTS,536,2021-12-13 23:00:01.945,
12351,ADD_CONTACT,536,2021-12-14 09:51:25.461,
12352,ADD_CONTACT,536,2021-12-16 20:41:49.482,
12353,EDIT_CONTACT,536,2021-12-13 03:34:13.703,
12354,VIEW_CONTACTS,536,2021-12-18 03:14:41.051,
12355,ADD_CONTACT,536,2021-12-25 12:18:42.465,
12356,VIEW_CONTACTS,536,2021-12-11 16:45:52.467,
12357,ADD_CONTACT,536,2021-12-23 17:46:28.577,
12358,EDIT_CONTACT,536,2021-12-19 15:42:19.356,
12359,EDIT_CONTACT,536,2021-12-14 18:42:18.384,
12360,WELCOME,537,2021-06-05 16:35:42.747,
12361,WELCOME,538,2021-06-08 09:44:25.143,
12362,WELCOME,539,2021-07-01 13:44:05.637,
12363,CONNECT_CRM,539,2021-12-28 04:00:49.232,
12364,VIEW_CONTACTS,539,2021-12-31 01:16:48.382,
12365,ADD_CONTACT,539,2021-12-30 04:13:48.095,
12366,EDIT_CONTACT,539,2021-12-29 15:48:57.147,
12367,EDIT_CONTACT,539,2021-12-28 23:13:00.780,
12368,VIEW_CONTACTS,539,2021-12-28 22:29:12.349,
12369,ADD_CONTACT,539,2021-12-29 17:09:13.329,
12370,VIEW_CONTACTS,539,2021-12-31 17:49:48.600,
12371,EDIT_CONTACT,539,2021-12-30 04:17:06.232,
12372,VIEW_CONTACTS,539,2021-12-30 12:17:36.703,
12373,EDIT_CONTACT,539,2021-12-31 06:52:25.912,
12374,ADD_CONTACT,539,2021-12-30 13:11:05.307,
12375,EDIT_CONTACT,539,2021-12-29 16:16:06.178,
12376,EDIT_CONTACT,539,2021-12-29 06:32:01.065,
12377,VIEW_CONTACTS,539,2021-12-30 08:24:25.828,
12378,EDIT_CONTACT,539,2021-12-29 07:11:48.429,
12379,ADD_CONTACT,539,2021-12-29 16:57:22.018,
12380,EDIT_CONTACT,539,2021-12-31 06:57:21.952,
12381,VIEW_CONTACTS,539,2021-12-28 22:35:55.112,
12382,EDIT_CONTACT,539,2021-12-31 19:22:56.422,
12383,ADD_CONTACT,539,2021-12-29 03:16:59.309,
12384,EDIT_CONTACT,539,2021-12-29 04:45:13.940,
12385,EDIT_CONTACT,539,2021-12-29 10:30:01.788,
12386,ADD_CONTACT,539,2021-12-29 23:20:50.435,
12387,EDIT_CONTACT,539,2021-12-31 22:23:33.577,
12388,EDIT_CONTACT,539,2021-12-29 03:56:59.926,
12389,ADD_CONTACT,539,2021-12-28 09:21:24.782,
12390,ADD_CONTACT,539,2021-12-31 05:37:41.889,
12391,EDIT_CONTACT,539,2021-12-30 22:14:33.695,
12392,EDIT_CONTACT,539,2021-12-29 13:51:16.855,
12393,VIEW_CONTACTS,539,2021-12-28 06:24:15.848,
12394,EDIT_CONTACT,539,2021-12-31 08:52:11.132,
12395,EDIT_CONTACT,539,2021-12-29 06:56:09.304,
12396,EDIT_CONTACT,539,2021-12-28 06:38:27.185,
12397,VIEW_CONTACTS,539,2021-12-31 02:52:04.960,
12398,VIEW_CONTACTS,539,2021-12-28 12:27:38.716,
12399,REFER_USER,539,2021-12-31 11:22:16.908,437
12400,REFER_USER,539,2021-12-28 11:13:33.347,85
12401,WELCOME,540,2021-03-30 02:24:34.713,
12402,CONNECT_CRM,540,2021-10-10 07:41:06.989,
12403,ADD_CONTACT,540,2021-11-16 04:31:43.010,
12404,ADD_CONTACT,540,2021-11-22 13:19:33.143,
12405,VIEW_CONTACTS,540,2021-11-27 08:24:02.259,
12406,ADD_CONTACT,540,2021-10-19 11:12:35.316,
12407,ADD_CONTACT,540,2021-12-28 15:06:57.591,
12408,ADD_CONTACT,540,2021-10-18 16:10:29.964,
12409,VIEW_CONTACTS,540,2021-12-05 14:16:41.285,
12410,REFER_USER,540,2021-12-29 21:05:14.939,745
12411,WELCOME,541,2021-10-18 02:59:08.906,
12412,CONNECT_CRM,541,2021-12-26 15:00:56.561,
12413,EDIT_CONTACT,541,2021-12-29 23:30:31.167,
12414,EDIT_CONTACT,541,2021-12-31 00:35:44.923,
12415,ADD_CONTACT,541,2021-12-30 23:21:08.328,
12416,VIEW_CONTACTS,541,2021-12-27 18:52:44.847,
12417,EDIT_CONTACT,541,2021-12-27 22:29:27.599,
12418,VIEW_CONTACTS,541,2021-12-28 20:05:47.770,
12419,ADD_CONTACT,541,2021-12-27 00:48:06.851,
12420,ADD_CONTACT,541,2021-12-30 06:39:24.704,
12421,EDIT_CONTACT,541,2021-12-27 00:28:24.221,
12422,ADD_CONTACT,541,2021-12-31 13:09:00.085,
12423,EDIT_CONTACT,541,2021-12-27 16:36:49.406,
12424,EDIT_CONTACT,541,2021-12-27 13:40:20.451,
12425,VIEW_CONTACTS,541,2021-12-30 08:22:51.911,
12426,ADD_CONTACT,541,2021-12-30 14:54:21.850,
12427,ADD_CONTACT,541,2021-12-31 15:16:21.237,
12428,EDIT_CONTACT,541,2021-12-31 10:17:17.723,
12429,ADD_CONTACT,541,2021-12-27 17:48:44.454,
12430,VIEW_CONTACTS,541,2021-12-28 02:54:05.577,
12431,EDIT_CONTACT,541,2021-12-31 09:45:28.039,
12432,WELCOME,542,2021-12-23 11:52:14.976,
12433,CONNECT_CRM,542,2021-12-31 05:04:20.658,
12434,EDIT_CONTACT,542,2021-12-31 12:35:59.433,
12435,EDIT_CONTACT,542,2021-12-31 23:09:36.080,
12436,EDIT_CONTACT,542,2021-12-31 13:44:06.005,
12437,VIEW_CONTACTS,542,2021-12-31 10:15:30.015,
12438,ADD_CONTACT,542,2021-12-31 19:05:21.529,
12439,VIEW_CONTACTS,542,2021-12-31 20:22:53.026,
12440,EDIT_CONTACT,542,2021-12-31 14:49:12.371,
12441,EDIT_CONTACT,542,2021-12-31 17:29:02.135,
12442,EDIT_CONTACT,542,2021-12-31 14:50:05.966,
12443,EDIT_CONTACT,542,2021-12-31 15:08:35.977,
12444,VIEW_CONTACTS,542,2021-12-31 08:07:05.322,
12445,EDIT_CONTACT,542,2021-12-31 13:32:51.338,
12446,EDIT_CONTACT,542,2021-12-31 06:04:57.367,
12447,VIEW_CONTACTS,542,2021-12-31 16:31:23.033,
12448,ADD_CONTACT,542,2021-12-31 10:27:57.932,
12449,EDIT_CONTACT,542,2021-12-31 06:01:03.347,
12450,EDIT_CONTACT,542,2021-12-31 18:55:35.048,
12451,EDIT_CONTACT,542,2021-12-31 22:56:44.201,
12452,EDIT_CONTACT,542,2021-12-31 08:32:39.717,
12453,EDIT_CONTACT,542,2021-12-31 19:14:06.018,
12454,VIEW_CONTACTS,542,2021-12-31 19:46:28.607,
12455,EDIT_CONTACT,542,2021-12-31 18:41:06.108,
12456,EDIT_CONTACT,542,2021-12-31 19:59:18.139,
12457,EDIT_CONTACT,542,2021-12-31 14:22:48.235,
12458,ADD_CONTACT,542,2021-12-31 23:16:17.681,
12459,VIEW_CONTACTS,542,2021-12-31 14:48:06.619,
12460,VIEW_CONTACTS,542,2021-12-31 22:07:36.206,
12461,EDIT_CONTACT,542,2021-12-31 19:51:14.662,
12462,ADD_CONTACT,542,2021-12-31 07:02:06.785,
12463,ADD_CONTACT,542,2021-12-31 23:44:10.304,
12464,VIEW_CONTACTS,542,2021-12-31 07:39:06.631,
12465,EDIT_CONTACT,542,2021-12-31 23:54:38.657,
12466,REFER_USER,542,2021-12-31 11:58:12.320,487
12467,REFER_USER,542,2021-12-31 12:31:02.675,792
12468,WELCOME,543,2021-07-14 11:04:22.999,
12469,CONNECT_CRM,543,2021-07-18 03:59:47.671,
12470,ADD_CONTACT,543,2021-11-07 19:03:41.233,
12471,VIEW_CONTACTS,543,2021-08-25 17:42:43.157,
12472,EDIT_CONTACT,543,2021-12-22 00:03:28.050,
12473,EDIT_CONTACT,543,2021-11-25 21:42:43.709,
12474,VIEW_CONTACTS,543,2021-08-27 03:46:31.689,
12475,VIEW_CONTACTS,543,2021-09-07 15:25:55.387,
12476,EDIT_CONTACT,543,2021-09-30 19:32:18.005,
12477,VIEW_CONTACTS,543,2021-10-05 09:34:03.120,
12478,ADD_CONTACT,543,2021-08-05 02:10:47.426,
12479,VIEW_CONTACTS,543,2021-10-14 11:51:58.058,
12480,EDIT_CONTACT,543,2021-09-28 22:10:50.017,
12481,ADD_CONTACT,543,2021-11-09 07:45:26.781,
12482,EDIT_CONTACT,543,2021-11-02 03:17:59.588,
12483,EDIT_CONTACT,543,2021-11-18 15:24:18.450,
12484,ADD_CONTACT,543,2021-09-28 23:57:25.037,
12485,EDIT_CONTACT,543,2021-11-24 01:21:51.203,
12486,EDIT_CONTACT,543,2021-12-01 06:32:22.387,
12487,EDIT_CONTACT,543,2021-07-29 13:46:19.224,
12488,ADD_CONTACT,543,2021-09-17 18:24:21.151,
12489,ADD_CONTACT,543,2021-10-09 23:50:58.135,
12490,EDIT_CONTACT,543,2021-10-05 10:18:32.764,
12491,ADD_CONTACT,543,2021-12-23 00:10:03.571,
12492,ADD_CONTACT,543,2021-08-19 17:18:00.039,
12493,ADD_CONTACT,543,2021-11-06 10:36:19.678,
12494,ADD_CONTACT,543,2021-08-18 00:01:07.793,
12495,EDIT_CONTACT,543,2021-07-19 13:42:38.520,
12496,EDIT_CONTACT,543,2021-11-23 09:45:23.367,
12497,EDIT_CONTACT,543,2021-08-16 09:28:38.019,
12498,VIEW_CONTACTS,543,2021-12-30 22:04:02.027,
12499,ADD_CONTACT,543,2021-12-08 14:39:34.673,
12500,EDIT_CONTACT,543,2021-07-20 01:39:15.003,
12501,ADD_CONTACT,543,2021-09-16 12:04:42.139,
12502,VIEW_CONTACTS,543,2021-08-03 05:18:18.370,
12503,EDIT_CONTACT,543,2021-09-08 20:54:56.924,
12504,EDIT_CONTACT,543,2021-10-20 21:19:28.960,
12505,ADD_CONTACT,543,2021-12-17 04:55:50.227,
12506,EDIT_CONTACT,543,2021-11-21 02:19:10.187,
12507,ADD_CONTACT,543,2021-09-16 09:54:31.490,
12508,REFER_USER,543,2021-10-16 19:45:00.425,928
12509,REFER_USER,543,2021-10-06 10:52:03.227,656
12510,WELCOME,544,2020-05-12 06:34:08.761,
12511,CONNECT_CRM,544,2020-12-29 10:05:04.002,
12512,VIEW_CONTACTS,544,2021-12-11 04:33:35.109,
12513,ADD_CONTACT,544,2021-07-11 21:06:39.900,
12514,VIEW_CONTACTS,544,2021-01-19 16:26:56.087,
12515,WELCOME,545,2021-10-03 09:48:54.019,
12516,CONNECT_CRM,545,2021-10-31 18:56:04.903,
12517,EDIT_CONTACT,545,2021-11-15 06:38:52.411,
12518,VIEW_CONTACTS,545,2021-11-21 16:16:05.000,
12519,VIEW_CONTACTS,545,2021-12-19 22:41:16.493,
12520,ADD_CONTACT,545,2021-11-09 17:35:02.316,
12521,EDIT_CONTACT,545,2021-12-21 13:53:46.872,
12522,REFER_USER,545,2021-12-21 22:09:28.038,751
12523,WELCOME,546,2021-12-19 12:10:50.952,
12524,CONNECT_CRM,546,2021-12-23 11:56:35.191,
12525,EDIT_CONTACT,546,2021-12-29 17:40:10.641,
12526,EDIT_CONTACT,546,2021-12-30 03:19:04.940,
12527,EDIT_CONTACT,546,2021-12-30 19:54:28.715,
12528,ADD_CONTACT,546,2021-12-27 13:51:32.759,
12529,ADD_CONTACT,546,2021-12-31 11:33:37.510,
12530,EDIT_CONTACT,546,2021-12-26 04:13:39.495,
12531,EDIT_CONTACT,546,2021-12-25 15:13:25.268,
12532,VIEW_CONTACTS,546,2021-12-24 23:32:50.522,
12533,VIEW_CONTACTS,546,2021-12-23 19:06:12.660,
12534,EDIT_CONTACT,546,2021-12-24 06:46:47.785,
12535,EDIT_CONTACT,546,2021-12-29 22:43:05.544,
12536,VIEW_CONTACTS,546,2021-12-23 19:04:44.966,
12537,EDIT_CONTACT,546,2021-12-25 09:28:30.830,
12538,VIEW_CONTACTS,546,2021-12-25 22:05:10.017,
12539,VIEW_CONTACTS,546,2021-12-26 04:32:35.915,
12540,VIEW_CONTACTS,546,2021-12-26 17:25:32.927,
12541,EDIT_CONTACT,546,2021-12-24 09:19:19.354,
12542,VIEW_CONTACTS,546,2021-12-26 20:39:13.968,
12543,EDIT_CONTACT,546,2021-12-29 20:53:52.693,
12544,VIEW_CONTACTS,546,2021-12-26 23:56:49.037,
12545,ADD_CONTACT,546,2021-12-25 13:04:40.310,
12546,ADD_CONTACT,546,2021-12-27 12:07:06.518,
12547,REFER_USER,546,2021-12-23 18:08:10.076,958
12548,REFER_USER,546,2021-12-24 15:16:56.290,68
12549,WELCOME,547,2021-12-22 16:48:30.087,
12550,CONNECT_CRM,547,2021-12-29 22:39:40.046,
12551,ADD_CONTACT,547,2021-12-31 13:46:43.464,
12552,EDIT_CONTACT,547,2021-12-30 13:39:15.594,
12553,VIEW_CONTACTS,547,2021-12-30 02:26:28.717,
12554,ADD_CONTACT,547,2021-12-31 08:14:42.979,
12555,ADD_CONTACT,547,2021-12-30 17:29:36.090,
12556,VIEW_CONTACTS,547,2021-12-30 08:36:56.636,
12557,VIEW_CONTACTS,547,2021-12-30 02:22:47.257,
12558,EDIT_CONTACT,547,2021-12-31 20:57:15.676,
12559,VIEW_CONTACTS,547,2021-12-30 21:06:49.127,
12560,VIEW_CONTACTS,547,2021-12-30 02:00:20.259,
12561,EDIT_CONTACT,547,2021-12-30 07:23:53.233,
12562,VIEW_CONTACTS,547,2021-12-31 02:03:45.461,
12563,EDIT_CONTACT,547,2021-12-31 14:28:35.041,
12564,VIEW_CONTACTS,547,2021-12-30 07:28:40.107,
12565,EDIT_CONTACT,547,2021-12-30 06:27:49.374,
12566,ADD_CONTACT,547,2021-12-30 10:20:44.421,
12567,EDIT_CONTACT,547,2021-12-30 06:24:52.273,
12568,VIEW_CONTACTS,547,2021-12-30 03:57:51.883,
12569,ADD_CONTACT,547,2021-12-30 11:23:00.599,
